,LEMMA,unknown1,ROOT,ROOT_PATTERN_STATUS,PATTERN_LEMMA_PROPOSED,Pattern Count,FORM,unknown2,pos,Rat,Gen,Num,COND-S,COND-T,GLOSS,STATUS,PATTERN STATUS,Lex Count,Ar Lemma,MSA LEMMA Cognate,OLD Status,60.57%,MISSING ENTRIES,comment
23144,AivArap,,v.w.r,LOOKUP_DIAC-1,Ai1A3ap,12,<ivAr,,noun,,,,#ap-o,FS||FD||FP,provocation;agitation;noise;commotion;stir,OK,,1,اِثارَة,"إِثارَة, أَثارَة",DONE,,,
23145,AizAHap,,z.y.H,LOOKUP_DIAC-1,Ai1A3ap,12,AizAH,,noun,,,,#ap-o,FS||FD||FP,removal;abolition,OK,,1,اِزاحَة,إِزاحَة,QC-DONE,,,
23146,barafiyn,,b.r.f.n b.r.f,BACKOFF_NO_GOLD_ROOT-2,1a2a3iy4,12,barafiyn,,noun,,,,,MS||MD,TBA,,,1,بَرَفِين,,DONE,,,
23147,bary,,b.r.y b.r.r,LOOKUP_DEDIAC-2,1a2y,12,bary,,noun,,,,,MS||MD,TBA,,,1,بَري,بَرِّيّ,DONE,,,
23148,baT~Aniy~ap,,b.T.n,LOOKUP_DIAC-1,1a2~A3iy~ap,12,baT~Aniy,,noun,,,,#ap,FS||FD||FP,blanket;blankets,OK,,1,بَطّانِيَّة,بَطّانِيَّة,DONE,,,
23149,bawAsiyr,,b.w.s.r,BACKOFF_NO_GOLD_ROOT-1,1a2A3iy4,12,bawAsiyr,,noun,,,,,MS ,hemorrhoids;piles,,,1,بَواسِير,,QC-DONE,,,
23150,bawnaS,,b.n.S b.w.n.S,BACKOFF_NO_GOLD_ROOT-2,1aw2a3,12,bawnaS,,noun,,,,,MS||MD,bonus,,,1,بَونَص,,DONE,,,
23151,burum,,b.r.m,LOOKUP_DEDIAC-1,1u2u3,12,burum,,noun,,,,,MS||MD,TBA,,,1,بُرُم,بَرِم,DONE,,,
23152,buzuq,,b.z.q,LOOKUP_DEDIAC-1,1u2u3,12,buzuq,,noun,,,,#ap,MS||MD,TBA,,,1,بُزُق,بَزق,DONE,,,
23153,daEwaY,,d.E.w,LOOKUP_DEDIAC-1,1a23aY,12,daEaw,,noun,,f,,,MS||FD||FP,lawsuit;allegation;legal_action;lawsuits;allegations;legal_actions,,,3,دَعوَى,دَعوَى,QC-DONE,,,
23154,daEwaY,,d.E.w,LOOKUP_DEDIAC-1,1a23aY,12,daEw,,noun,,f,,,MS||FD||FP,lawsuit;allegation;legal_action;lawsuits;allegations;legal_actions,,,3,دَعوَى,دَعوَى,QC-DONE,,,
23155,daEwaY,,d.E.w,LOOKUP_DEDIAC-1,1a23aY,12,daEAw,,noun,,,p,,MS ,lawsuit;allegation;legal_action;lawsuits;allegations;legal_actions,,,3,دَعوَى,دَعوَى,QC-DONE,,,
23156,Dar~Abiy~ap,,D.r.b,BACKOFF-1,1a2~A3iy~ap,12,Dar~Abiy,,noun,,,,#ap,FS||FD||FP,light_quilted_coverlet,OK,,1,ضَرّابِيَّة,,DONE,,,
23157,dawraq,,d.r.q,LOOKUP_DEDIAC-1,1aw2a3,12,dawraq,,noun,,,,#iy~,MS||MD,carafe;carafes,,,1,دَورَق,دَورَق,DONE,,,
23158,dinaybap,,d.n.b d.n.y.b,BACKOFF_NO_GOLD_ROOT-2,1i2ay3ap,12,dinayb,,noun,,,,#ap,FS||FD||FP,TBA,OK,OK,1,دِنَيبَة,,DONE,,,
23159,Eab~asiy~ap,,E.b.s,BACKOFF-1,1a2~a3iy~ap,12,Eab~asiy,,noun,,,,#ap,FS||FD||FP,crazy;insane;mad;crazy_men;madmen;invar;barmy;crazed,OK,,1,عَبَّسِيَّة,,DONE,,,
23160,EadwaY,,E.d.w,LOOKUP_DEDIAC-1,1a23aY,12,Eadw,,noun,,f,,#ap-o,MS||FD||FP,infection,,,1,عَدوَى,"عَدوَى, عُدوَى",QC-DONE,,,
23161,magrabiy,,g.r.b,LOOKUP_DEDIAC-1,ma12a3iy,12,magrab,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,Moroccan;Maghribi_(northwest_Africa);Maghribis_(northwest_Africa);TBA,OK,,1,مَغرَبِي,مَغرِبِيّ,QC-DONE,,,
23162,Eay~il,,E.y.l,LOOKUP_DIAC-1,1a2~i3,12,EiyAl,,noun,,,p,,MS ,dependent;family;household,,,3,عَيِّل,عَيِّل,QC-DONE,,,
23163,Eay~il,,E.y.l,LOOKUP_DIAC-1,1a2~i3,12,EiyAli,,noun,,,,,MS,dependent;family;household,,,3,عَيِّل,عَيِّل,DONE,,,
23164,Eunuq,,E.n.q,LOOKUP_DEDIAC-1,1u2u3,12,Eunuq,,noun,,,,#ap,MS||MD,necks,,,1,عُنُق,عُنق,DONE,,,
23165,fady,,f.d.y,LOOKUP_DEDIAC-1,1a2y,12,fady,,noun,,,,,MS||MD,TBA,,,1,فَدي,,DONE,,,
23166,faHwaY,,f.H.w,LOOKUP_DEDIAC-1,1a23aY,12,faHw,,noun,,f,,#ap,MS||MD||FP,meaning;sense;content;substance;meanings;contents,,,1,فَحوَى,فَحوَى,QC-DONE,,,
23167,fatwaY,,f.t.w f.t.y,LOOKUP_DEDIAC-2,1a23aY,12,fatw,,noun,,f,,#ap,MS||FD||FP,fatwa;legal_opinion;fatwas;legal_opinions,,,1,فَتوَى,فَتوَى,QC-DONE,,,
23168,giway$ap,,g.w.$,LOOKUP_DEDIAC-1,1i2ay3ap,12,giway$,,noun,,,,#ap,FS||FD||FP,bracelet,OK,,1,غِوَيشَة,غُوَيشَة,DONE,,,
23169,Haby,,H.b.b,LOOKUP_DEDIAC-1,1a2y,12,Haby,,noun,,,,,MS||MD,TBA,,,1,حَبي,حُبِّيّ,DONE,,,
23170,Had~iy,,H.d.y,BACKOFF-1,1a2~i3,12,Had~,,adj,,,,,MS||MD||MP||FS||FD||FP,marginal,,,1,حَدِّي,,QC-DONE,,,
23171,fawDaY,,f.w.D,LOOKUP_DEDIAC-1,1a23aY,12,fawD,,noun,,m,,,MS||MD||FP,chaos;anarchy,,,1,فَوضَى,فَوضَى,QC-DONE,,,
23172,jabariyh,,j.b.r.h,BACKOFF_NO_GOLD_ROOT-1,1a2a3iy4,12,jabariyh,,noun,,m,,#ap,MS||MD||FP,TBA,,,1,جَبَرِيه,,QC-DONE,,,
23173,Hara$iyf,,H.r.$.f,BACKOFF-1,1a2a3iy4,12,Hara$iyf,,noun,,,,,,scales,,,1,حَرَشِيف,,DONE,,,
23174,mit~aH~iy,,t.H.y m.t.H,BACKOFF-2,mi1~a2~i3,12,mit~aH~,,adj/noun,,,,#iy~,MS||MD||MP||FS||FD||FP,TBA,OK,,1,مِتَّحِّي,,QC-DONE,,,
23175,hawdaj,,h.d.j,LOOKUP_DEDIAC-1,1aw2a3,12,hawdaj,,noun,,,,,MS||MD,camel_litter;howdah;sedan_chair;camel_litters;howdahs;sedan_chairs,,,1,هَودَج,هَودَج,DONE,,,
23176,hawjal,,h.j.l,BACKOFF-1,1aw2a3,12,hawjal,,noun,,,,,MS||MD,TBA,,,1,هَوجَل,,DONE,,,
23177,hay~in,,h.y.n,LOOKUP_DIAC-1,1a2~i3,12,hay~in,,adj,,,,,MS,easy,,,1,هَيِّن,هَيِّن,DONE,,,
23178,Hilaywap,,H.l.w,BACKOFF-1,1i2ay3ap,12,Hilayw,,noun,,,,#ap,FS||FD||FP,proud;vainglorious;fine;selected;de_luxe;magnificent;first_class;luxurious,OK,,1,حِلَيوَة,,QC-DONE,,,
23179,Hitaytap,,H.t.t,BACKOFF-1,1i2ay3ap,12,Hitayt,,noun,,,,#ap,FS||FD||FP,small_piece;part;piece;hair;hairs;hair-piece;a_bit;a_pinch,OK,,1,حِتَيتَة,,DONE,,,
23180,jaly,,j.l.y j.l.l,LOOKUP_DEDIAC-2,1a2y,12,jaly,,noun,,,,#ap,MS||MD,TBA,,,1,جَلي,جَلِيّ,DONE,,,
23181,jan~Abiy~ap,,j.n.b,LOOKUP_DIAC-1,1a2~A3iy~ap,12,jan~Abiy,,noun,,,,#ap,FS||FD||FP,embankment;side_channel,OK,,1,جَنّابِيَّة,جَنّابِيَّة,DONE,,,
23182,jarAfiyt,,j.r.f.t,BACKOFF_NO_GOLD_ROOT-1,1a2A3iy4,12,jarAfiyt,,noun,,,,,MS||MD,TBA,,,1,جَرافِيت,,DONE,,,
23183,jinaynap,,j.n.n,LOOKUP_DEDIAC-1,1i2ay3ap,12,jinayn,,noun,,,,#ap,FS||FD||FP,garden;gardens;park;orchard;public_garden;recreation_ground,OK,,1,جِنَينَة,جُنَينَة,DONE,,,
23184,junub,,j.n.b,LOOKUP_DEDIAC-1,1u2u3,12,junub,,noun,,,,,MS||MD,impure,,,1,جُنُب,جَنب,DONE,,,
23185,kawAliys,,k.w.l.s,BACKOFF-1,1a2A3iy4,12,kawAliys,,noun,,,,,MS ,backdrops;backstage,,,1,كَوالِيس,,DONE,,,
23186,kawras,,k.r.s,BACKOFF-1,1aw2a3,12,kawras,,noun,,,,#ap,MS||MD,entourage;lining;of_a_garment;undercoat;back-up_chorus;shelf;for_cargo;musical_band,,,1,كَورَس,,DONE,,,
23187,kiraymap,,k.r.m,LOOKUP_DEDIAC-1,1i2ay3ap,12,kiraym,,noun,,,,#ap,FS||FD||FP,cream,OK,OK,1,كِرَيمَة,كَرِيمَة,DONE,,,
23188,kirayzap,,k.r.z,LOOKUP_DEDIAC-1,1i2ay3ap,12,kirayz,,noun,,,,#ap,FS||FD||FP,TBA,OK,OK,1,كِرَيزَة,كُرَيزَة,DONE,,,
23189,ku$uk,,k.$.k,LOOKUP_DEDIAC-1,1u2u3,12,ku$uk,,noun,,,,,MS||MD,stall,,,1,كُشُك,"كِشك, كُشك",DONE,,,
23190,lal~iy,,l.l.y,BACKOFF-1,1a2~i3,12,lal~,,noun,,m,,#iy~,MS||MD||FS,TBA,OK,OK,1,لَلِّي,,QC-DONE,,,
23191,laqy,,l.q.y,LOOKUP_DEDIAC-1,1a2y,12,laqy,,noun,,,,#iy~,MS||MD,TBA,,,1,لَقي,,DONE,,,
23192,lawy,,l.w.y,LOOKUP_DEDIAC-1,1a2y,12,lawy,,noun,,,,L# #iy~,MS||MD,bending;twisting;distortion;contortion;bend;lee;li;leah,,,1,لَوي,,DONE,,,
23193,madrasiy,,d.r.s,LOOKUP_DEDIAC-1,ma12a3iy,12,madras,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,school;scholastic,OK,,1,مَدرَسِي,مَدرَسِيّ,QC-DONE,,,
23194,maEdaniy,,E.d.n,LOOKUP_DEDIAC-1,ma12a3iy,12,maEdan,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,TBA,OK,,1,مَعدَنِي,مَعدِنِيّ,QC-DONE,,,
23195,mafSaliy,,f.S.l,LOOKUP_DEDIAC-1,ma12a3iy,12,mafSal,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,arthropod,OK,,1,مَفصَلِي,مَفصِلِيّ,QC-DONE,,,
23196,magzaliy,,g.z.l,BACKOFF-1,ma12a3iy,12,magzal,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,spindle_shaped,OK,,1,مَغزَلِي,,QC-DONE,,,
23197,maktabiy,,k.t.b,LOOKUP_DEDIAC-1,ma12a3iy,12,maktab,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,desk-,OK,,1,مَكتَبِي,مَكتَبِيّ,QC-DONE,,,
23198,Eay~il,,E.y.l,LOOKUP_DIAC-1,1a2~i3,12,Eay~il,,adj/noun,,,,,MS,dependent;family;household,,,3,عَيِّل,عَيِّل,DONE,,,
23199,mAlhaY,,m.l.h,BACKOFF_NO_GOLD_ROOT-1,1A23aY,12,malAh,,noun,,,p,#iy,MS,TBA,ORPHAN-PLUR,,1,مالها,,QC-DONE,,,
23200,maly,,m.l.w m.l.y m.l.l,LOOKUP_DEDIAC-3+,1a2y,12,maly,,noun,,,,,MS||MD,TBA,,,1,مَلي,"مَلِيّ, مِلِّيّ",DONE,,,
23201,najwaY,,n.j.w,LOOKUP_DEDIAC-1,1a23aY,12,najw,,noun,,m,,#aY-Ap-y,MS||MD||FP,confidential_talk;soliloquy;confidential_talks;soliloquies,,,1,نَجوَى,نَجوَى,QC-DONE,,,
23202,markaziy,,r.k.z,LOOKUP_DEDIAC-1,ma12a3iy,12,markaz,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,TBA,OK,,2,مَركَز,"مَركَز, مُرَكَّز, مُرَكِّز",QC-DONE,,,
23203,markaziy,,r.k.z,LOOKUP_DEDIAC-1,ma12a3iy,12,markaz,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,central,OK,,2,مَركَزِي,مَركَزِيّ,QC-DONE,,,
23204,marwaHiy,,r.w.H,LOOKUP_DEDIAC-1,ma12a3iy,12,marwaH,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,TBA,OK,,1,مَروَحِي,مِروَحِيّ,QC-DONE,,,
23205,maSlaHiy,,S.l.H,LOOKUP_DEDIAC-1,ma12a3iy,12,maSlaH,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,administrational;governmental,OK,,1,مَصلَحِي,مَصلَحِيّ,QC-DONE,,,
23206,maSrafiy,,S.r.f,LOOKUP_DEDIAC-1,ma12a3iy,12,maSraf,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,bank;banking,OK,,1,مَصرَفِي,"مَصرَفِيّ, مَصرِفِيّ",QC-DONE,,,
23207,masraHiy,,s.r.H,LOOKUP_DEDIAC-1,ma12a3iy,12,masraH,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,theatrical,OK,,1,مَسرَحِي,مَسرَحِيّ,QC-DONE,,,
23208,takatiyk,,t.k.t.k,LOOKUP_DEDIAC-1,1a2a3iy4,12,takatiyk,,noun,,m,,,MS||MD||FP,TBA,,,1,تَكَتِيك,تَكتِيك,QC-DONE,,,
23209,tawrAh,,t.r.h,BACKOFF-1,1aw2A3,12,tawrAh,,noun,,m,,,MS||MD||FP,TBA,,,1,تَوراه,,QC-DONE,,,
23210,tarabiyz,,t.r.b.z r.b.y.z r.b.z,BACKOFF_NO_GOLD_ROOT-3+,1a2a3iy4,12,tarabiyz,,noun,,m,,,MS||MD||FP                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,seesaw;swing;seesaws;swings;trapeze,,,1,تَرَبِيز,,QC-DONE,,,
23211,mit~ab~ih,,t.b.h,BACKOFF-1,mi1~a2~i3,12,mit~ab~ih,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,alert;vigilant,,,1,مِتَّبِّه,,DONE,,,
23212,mit~ab~it,,t.b.t,BACKOFF-1,mi1~a2~i3,12,mit~ab~it,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتَّبِّت,,DONE,,,
23213,mit~ak~ik,,t.k.k,BACKOFF-1,mi1~a2~i3,12,mit~ak~ik,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتَّكِّك,,DONE,,,
23214,mit~al~ij,,t.l.j,BACKOFF-1,mi1~a2~i3,12,mit~al~ij,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,frozen,,,1,مِتَّلِّج,,DONE,,,
23215,mit~al~im,,t.l.m,BACKOFF-1,mi1~a2~i3,12,mit~al~im,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,blunt,,,1,مِتَّلِّم,,DONE,,,
23216,mit~al~it,,t.l.t,BACKOFF-1,mi1~a2~i3,12,mit~al~it,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتَّلِّت,,DONE,,,
23217,mit~am~im,,t.m.m,BACKOFF-1,mi1~a2~i3,12,mit~am~im,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتَّمِّم,,DONE,,,
23218,mit~am~in,,t.m.n,BACKOFF-1,mi1~a2~i3,12,mit~am~in,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,appraiser;octagonal,,,1,مِتَّمِّن,,DONE,,,
23219,mit~an~ik,,t.n.k,BACKOFF-1,mi1~a2~i3,12,mit~an~ik,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,arrogant;idle_boaster,,,1,مِتَّنِّك,,DONE,,,
23220,mit~aw~ib,,t.w.b,BACKOFF-1,mi1~a2~i3,12,mit~aw~ib,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتَّوِّب,,DONE,,,
23221,mit~ay~im,,t.y.m,BACKOFF-1,mi1~a2~i3,12,mit~ay~im,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,مِتَّيِّم,,DONE,,,
23222,naq~Aliy~ap,naq~Aliy~,n.q.l,BACKOFF-1,1a2~A3iy~ap,12,naq~Aliy~,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,نَقّالِيَّة,,DONE,,,
23223,nawraj,,n.r.j,LOOKUP_DEDIAC-1,1aw2a3,12,nawraj,,noun,,,,,MS||MD,threshing_machine;threshing_machines,,,1,نَورَج,نَورَج,DONE,,,
23224,nay~ir,,n.y.r,LOOKUP_DIAC-1,1a2~i3,12,nay~ir,,adj,,,,,MS||MD||MP||FS||FD||FP,luminous;clear,,,1,نَيِّر,"نَيِّر, نِير",DONE,,,
23225,qaly,,q.l.y,LOOKUP_DEDIAC-1,1a2y,12,qaly,,noun,,,,,MS||MD,TBA,,,1,قَلي,,DONE,,,
23226,qarAfiyS,,q.r.f.S,BACKOFF-1,1a2A3iy4,12,qarAfiyS,,noun,,,,,MS||MD,TBA,,,1,قَرافِيص,,DONE,,,
23227,qaS~Abiy~ap,qaS~Abiy~,q.S.b,BACKOFF-1,1a2~A3iy~ap,12,qaS~Abiy~,TRUE,noun,,,,#ap,FS||FD||FP,sled,OK,,1,قَصّابِيَّة,,DONE,,,
23228,qawlaH,,q.l.H q.w.l.H,BACKOFF-2,1aw2a3,12,qawlaH,,noun,,,,,MS||MD,jug;mug;jugs;mugs;corn_cobs;pot;refrigerator;teapot,,,1,قَولَح,,DONE,,,
23229,qay~im,,q.y.m,LOOKUP_DIAC-1,1a2~i3,12,qay~im,,adj,,,,,MS||MD||MP||FS||FD||FP,valuable,,,1,قَيِّم,قَيِّم,DONE,,,
23230,qiTayTap,qiTayT,q.T.T,LOOKUP_DEDIAC-1,1i2ay3ap,12,qiTayT,TRUE,noun,,,,#ap-o,FS||FD||FP,cat;she-cat;cats;she-cats;kitty;passing_of_diarrhea,OK,,1,قِطَيطَة,قُطَيطَة,DONE,,,
23231,rawnaq,,r.n.q,LOOKUP_DEDIAC-1,1aw2a3,12,rawnaq,,noun,,,,,MS||MD,splendor;luster,,,1,رَونَق,رَونَق,DONE,,,
23232,rawtar,,r.t.r r.w.t.r,BACKOFF_NO_GOLD_ROOT-2,1aw2a3,12,rawtar,,noun,,,,,MS||MD,slanderer;calumniator;newsmonger,,,1,رَوتَر,,DONE,,,
23233,raxy,,r.x.w,LOOKUP_DEDIAC-1,1a2y,12,raxy,,noun,,,,,MS||MD,TBA,,,1,رَخي,رَخِيّ,DONE,,,
23234,ray~is,,r.y.s,LOOKUP_DIAC-1,1a2~i3,12,ray~is,,noun,,,,,MS,captain;chief;boss,,,1,رَيِّس,رَيِّس,DONE,,,
23235,sah~Ariy~ap,sah~Ariy~,s.h.r,BACKOFF-1,1a2~A3iy~ap,12,sah~Ariy~,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,سَهّارِيَّة,,DONE,,,
23236,sal~amiy~ap,sal~amiy~,s.l.m,BACKOFF-1,1a2~a3iy~ap,12,sal~amiy~,TRUE,noun,,,,#ap,FS||FD||FP,TBA,OK,,1,سَلَّمِيَّة,,DONE,,,
23237,salasiyl,,s.l.s.l,BACKOFF-1,1a2a3iy4,12,salasiyl,,noun,,,,,MS||MD,chain;series;chains;range;timing_chain;gold_necklace;spinal_column;golden_necklace,,,1,سَلَسِيل,,DONE,,,
23238,Say~Adiy~ap,Say~Adiy~,S.y.d,BACKOFF-1,1a2~A3iy~ap,12,Say~Adiy~,TRUE,noun,,,,#ap,FS||FD||FP,sayadieh,OK,,1,صَيّادِيَّة,,DONE,,,
23239,TAhy,,T.h.w,LOOKUP_DEDIAC-1,1A2y,12,TAhy,,noun,,,,,MS||MD,TBA,,,2,طاهي,طاهِي,QC-DONE,,,
23240,Tahy,,T.h.w,LOOKUP_DEDIAC-1,1a2y,12,Tahy,,noun,,,,,MS||MD,TBA,,,2,طَهي,,DONE,,,
23241,taqwaY,,t.q.w,LOOKUP_DEDIAC-1,1a23aY,12,taqw,,noun,,f,,#aY-Ap-y,MS||FD||FP,piety,,,1,تَقوَى,تَقوَى,QC-DONE,,,
23242,Tawy,,T.w.y,LOOKUP_DEDIAC-1,1a2y,12,Tawy,,noun,,,,,MS||MD,concealment;hiding;inside;angle;bend_in_metal;fasting;bending,,,1,طَوي,,DONE,,,
23243,taw~iy,,t.w.y,BACKOFF-1,1a2~i3,12,taw~,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,TBA,,,1,تَوِّي,,QC-DONE,,,
23244,Tay~ib,,T.y.b,LOOKUP_DIAC-1,1a2~i3,12,Tay~ib,,adj/noun,,,,,MS||MD||MP||FS||FD||FP,good;pleasant;good_things,,,1,طَيِّب,"طَيِّب, طِيب",DONE,,,
23245,Tiray$ap,Tiray$,T.r.$,BACKOFF-1,1i2ay3ap,12,Tiray$,TRUE,noun,,,,#ap,FS||FD||FP,horned_viper,OK,,1,طِرَيشَة,,DONE,,,
23246,vuluv,,v.l.v,LOOKUP_DIAC-1,1u2u3,12,vuluv,,noun,,,,,MS,thirds,,,1,ثُلُث,ثُلُث,DONE,,,
23247,wah~Abiy~ap,wah~Abiy~,w.h.b,LOOKUP_DIAC-1,1a2~A3iy~ap,12,wah~Abiy~,TRUE,noun,,,,#ap,FS||FD||FP,Wahhabism,OK,,1,وَهّابِيَّة,وَهّابِيَّة,DONE,,,
23248,xay~ir,,x.y.r,LOOKUP_DIAC-1,1a2~i3,12,xay~ir,,adj,,,,,MS||MD||MP||FS||FD||FP,good;virtuous;charitable,,,1,خَيِّر,"خَيِّر, خَير",QC-DONE,,,
23249,ximaysap,ximays,x.m.s,LOOKUP_DEDIAC-1,1i2ay3ap,12,ximays,TRUE,noun,,,,#ap-o,FS||FD||FP,TBA,OK,,1,خِمَيسَة,خُمَيسَة,DONE,,,
23250,xuluq,,x.l.q,LOOKUP_DEDIAC-1,1u2u3,12,>axlAq,,noun,,,p,,MS ,ethics;character;morals,,,3,خُلُق,"خَلَق, خَلق, خُلق",QC-DONE,,,
23251,zar~adiy~ap,zar~adiy~,z.r.d,LOOKUP_DEDIAC-1,1a2~a3iy~ap,12,zar~adiy~,TRUE,noun,,,,#ap,FS||FD||FP,cutting_pliers,OK,,1,زَرَّدِيَّة,زَرَدِيَّة,DONE,,,
23252,zawAriyq,,z.w.r.q,BACKOFF-1,1a2A3iy4,12,zawAriyq,,noun,,,,,MS||MD,boat;skiff;boats;skiffs;innermost_windings;labyrinthine_core;small_boat;cruiser,,,1,زَوارِيق,,DONE,,,
23253,zawraq,,z.w.r.q z.r.q,LOOKUP_DEDIAC-2,1aw2a3,12,zawraq,,noun,,,,,MS||MD,boat;skiff;boats;skiffs,,,2,زَورَق,زَورَق,DONE,,,
23254,zawraq,,z.w.r.q z.r.q,LOOKUP_DEDIAC-2,1aw2a3,12,zawAri#q,,noun,,,p,,MS,boat;skiff;boats;skiffs;innermost_windings;labyrinthine_core;small_boat;cruiser,OK,,2,زَوارِق,,QC-DONE,,,
23255,SafrA,,S.f.r,BACKOFF-1,1a23A,11,SafrA,,adj/noun,,,,#A-A',FS||FD,yellow;bile,,,1,صَفرا,,QC-DONE,,,
23256,>abadiy,,>.b.d,LOOKUP_DEDIAC-1,Oa2a3iy,11,>abad,,noun,,,,#iy~,MS||MD||MP||FS||FD||FP,infinite;eternal,OK,,1,أَبَدِي,أَبَدِيّ,QC-DONE,,,
23257,>abawiy,,>.b.w,LOOKUP_DEDIAC-1,Oa2a3iy,11,>abaw,,adj,,,,#iy~,MS||MD||MP||FS||FD,paternal;fatherly;parental,,,1,أَبَوِي,أَبَوِيّ,QC-DONE,,,
23258,>adabiy,,>.d.b,LOOKUP_DEDIAC-1,Oa2a3iy,11,>adab,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,literary;ethical;moral,OK,,1,أَدَبِي,أَدَبِيّ,QC-DONE,,,
23259,>amAmiy,,>.m.m,LOOKUP_DEDIAC-1,Oa2A3iy,11,>amAm,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,front;forward;frontal,OK,,1,أَمامِي,"إِمامِيّ, أَمامِيّ",QC-DONE,,,
23260,>anAniy,,>.n.n,LOOKUP_DEDIAC-1,Oa2A3iy,11,>anAn,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,egoistic;selfish,OK,,2,أَنانِي,أَنانِيّ,QC-DONE,,,
23261,>anAniy,,>.n.n,LOOKUP_DEDIAC-1,Oa2A3iy,11,>anAn,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,egoistic;selfish,OK,,2,أَنانِي,أَنانِيّ,QC-DONE,,,
23262,>asAsiy,,>.s.s,LOOKUP_DEDIAC-1,Oa2A3iy,11,>asAs,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,fundamental;basic,OK,,2,اَساسِي,أَساسِيّ,QC-DONE,,,
23263,>asAsiy,,>.s.s,LOOKUP_DEDIAC-1,Oa2A3iy,11,>asAs,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,basic;fundamental,OK,,2,أَساسِي,أَساسِيّ,QC-DONE,,,
23264,>avariy,,>.v.r,LOOKUP_DEDIAC-1,Oa2a3iy,11,>avar,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,archeological;historical;antiquarian;antique;ancient,OK,,1,اَثَرِي,أَثَرِيّ,QC-DONE,,,
23265,>axawiy,,>.x.w,LOOKUP_DEDIAC-1,Oa2a3iy,11,>axaw,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,fraternal;brotherly;friendly,OK,,1,اَخَوِي,أَخَوِيّ,QC-DONE,,,
23266,>azaliy,,>.z.l,LOOKUP_DEDIAC-1,Oa2a3iy,11,>azal,,adj,,,,#iy~,MS||MD||MP||FS||FD||FP,eternal;eternally;extremely_old,OK,,1,اَزَلِي,أَزَلِيّ,QC-DONE,,,
23267,$A}ibap,,$.y.b,LOOKUP_DIAC-1,1A}i3ap,11,$awA}ib,,noun,,f,p,,MS ,defect;impurity;defects;impurities,ORPHAN-PLUR,,1,شائِبَة,شائِبَة,QC-DONE,,,
23268,$a*A,,$.*.w,LOOKUP_DIAC-1,1a2A,11,$a*,,noun,,,,#aA,MS||MD,fragrance,,,1,شَذا,شَذا,DONE,,,
23269,$a>n,,$.>.n,LOOKUP_DEDIAC-1,1aO3,11,$u}uwn,,noun,,,p,,MS ,matter;affair;case;importance;status;situation;condition;affairs,,,2,شَأن,شَأن,QC-DONE,,,
23270,$a>n,,$.>.n,LOOKUP_DEDIAC-1,1aO3,11,$a>n,,noun,,,,,MS||MD,matter;affair;case;importance;status;situation;condition;affairs,,,2,شَأن,شَأن,DONE,,,
23271,$aqA,,$.q.w,LOOKUP_DIAC-1,1a2A,11,$aq,,noun,,,,#aA,MS||MD,misery,,,1,شَقا,شَقا,DONE,,,
