LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
2999	CHECK-GT-ONE	2	NOM.FS.DA	nA}iy	ناةَ	nApa	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FS]_[CT:-]_[CF:-]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3000	CHECK-GT-ONE	2	NOM.FS.DA	nA}iy	نائِيَةَ	nA}iyapa	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3001	CHECK-GT-ONE	2	NOM.FS.IN	nA}iy	نائِيَةٌ	nA}iyapN	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+N/CASE_INDEF_NOM	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:@dip+MP+MS]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3002	CHECK-GT-ONE	2	NOM.FS.IN	nA}iy	ناةٌ	nApN	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+N/CASE_INDEF_NOM	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FS]_[CT:-]_[CF:@dip]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3003	CHECK-GT-ONE	2	NOM.FS.IG	nA}iy	نائِيَةٍ	nA}iyapK	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+K/CASE_INDEF_GEN	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:@dip+MP+MS+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3004	CHECK-GT-ONE	2	NOM.FS.IG	nA}iy	ناةٍ	nApK	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+K/CASE_INDEF_GEN	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FS]_[CT:-]_[CF:@dip+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3005	CHECK-GT-ONE	2	NOM.FS.IA	nA}iy	نائِيَةً	nA}iyapF	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+F/CASE_INDEF_ACC	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:@dip+MP+MS]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3006	CHECK-GT-ONE	2	NOM.FS.IA	nA}iy	ناةً	nApF	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+F/CASE_INDEF_ACC	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FS]_[CT:-]_[CF:@dip]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3007	CHECK-GT-ONE	2	NOM.FS.CN	nA}iy	ناةُ	nApu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3008	CHECK-GT-ONE	2	NOM.FS.CN	nA}iy	نائِيَةُ	nA}iyapu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON+C:POSSPRON-iy+MP+MS]	pos:adj gen:f num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3009	CHECK-GT-ONE	2	NOM.FS.CG	nA}iy	نائِيَةِ	nA}iyapi	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON+C:POSSPRON-iy+MP+MS+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3010	CHECK-GT-ONE	2	NOM.FS.CG	nA}iy	ناةِ	nApi	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+X100]	pos:adj gen:f num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3011	CHECK-GT-ONE	2	NOM.FS.CA	nA}iy	نائِيَةَ	nA}iyapa	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON+C:POSSPRON-iy+MP+MS]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3012	CHECK-GT-ONE	2	NOM.FS.CA	nA}iy	ناةَ	nApa	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy]	pos:adj gen:f num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3013	OK-ZERO-E0-DEFINITE	0	NOM.FS.DN.E0	nA}iy			2			None	[nA]			[#A}iy]	[FS]					FSE0 M0 PS0	1
3014	OK-ZERO-E0-DEFINITE	0	NOM.FS.DG.E0	nA}iy			2			None	[nA]			[#A}iy]	[FS]					FSE0 M0 PS0	0
3015	OK-ZERO-E0-DEFINITE	0	NOM.FS.DA.E0	nA}iy			2			None	[nA]			[#A}iy]	[FS]					FSE0 M0 PS0	1
3016	CHECK-GT-ONE	4	NOM.FS.CN.E0	nA}iy	نائِيَتُهُ	nA}iyatuhu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FS]_[CT:#A}iy+C:POSS_PRON+MD||FS||FD||FP]_[CF:C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3017	CHECK-GT-ONE	4	NOM.FS.CN.E0	nA}iy	ناتُهُ	nAtuhu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FS]_[CT:C:POSS_PRON]_[CF:C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3018	CHECK-GT-ONE	4	NOM.FS.CN.E0	nA}iy	ناةُهُ	nApuhu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3019	CHECK-GT-ONE	4	NOM.FS.CN.E0	nA}iy	نائِيَةُهُ	nA}iyapuhu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:POSS_PRON+FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS]	pos:adj gen:f num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3020	CHECK-GT-ONE	4	NOM.FS.CG.E0	nA}iy	ناةِهُ	nApihu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3021	CHECK-GT-ONE	4	NOM.FS.CG.E0	nA}iy	نائِيَتِهِ	nA}iyatihi	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:i#+FS]_[CT:#A}iy+C:POSS_PRON+C:i#||C:ay#||C:iy#+MD||FS||FD||FP]_[CF:!C:i#+C:POSSPRON-iy+MP+MS+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3022	CHECK-GT-ONE	4	NOM.FS.CG.E0	nA}iy	ناتِهِ	nAtihi	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+C:i#+FS]_[CT:C:POSS_PRON+C:i#||C:ay#||C:iy#]_[CF:!C:i#+C:POSSPRON-iy+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3023	CHECK-GT-ONE	4	NOM.FS.CG.E0	nA}iy	نائِيَةِهُ	nA}iyapihu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CG.Pron]_[CS:C:POSS_PRON+FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS+X100]	pos:adj gen:f num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3024	CHECK-GT-ONE	4	NOM.FS.CA.E0	nA}iy	ناتَهُ	nAtahu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+FS]_[CT:C:POSS_PRON]_[CF:C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3025	CHECK-GT-ONE	4	NOM.FS.CA.E0	nA}iy	نائِيَةَهُ	nA}iyapahu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+FS]_[CT:#A}iy+MD||FS||FD||FP]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3026	CHECK-GT-ONE	4	NOM.FS.CA.E0	nA}iy	نائِيَتَهُ	nA}iyatahu	2			None	[nA]	nA/ADJ+}iy/STEM+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+FS]_[CT:#A}iy+C:POSS_PRON+MD||FS||FD||FP]_[CF:C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#+MP+MS]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3027	CHECK-GT-ONE	4	NOM.FS.CA.E0	nA}iy	ناةَهُ	nApahu	2			None	[nA]	nA/ADJ+ap/NSUFF_FEM_SG+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	remote;distant;secluded	[#A}iy]	[FS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CA.Pron]_[CS:C:POSS_PRON+FS]_[CT:-]_[CF:C:POSSPRON+C:POSSPRON-iy+C:ay#+C:i#+C:i#||C:ay#||C:iy#+C:iy#]	pos:adj gen:f num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3028	CHECK-GT-ONE	2	NOM.FD.DN	nA}iy	ناتانِ	nAtAni	2			None	[nA]	nA/ADJ+atAni/NSUFF_FEM_DU_NOM	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3029	CHECK-GT-ONE	2	NOM.FD.DN	nA}iy	نائِيَتانِ	nA}iyatAni	2			None	[nA]	nA/ADJ+}iy/STEM+atAni/NSUFF_FEM_DU_NOM	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DN]_[CS:FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3030	CHECK-GT-ONE	2	NOM.FD.DG	nA}iy	نائِيَتَيْنِ	nA}iyatayoni	2			None	[nA]	nA/ADJ+}iy/STEM+atayoni/NSUFF_FEM_DU_GEN	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3031	CHECK-GT-ONE	2	NOM.FD.DG	nA}iy	ناتَيْنِ	nAtayoni	2			None	[nA]	nA/ADJ+atayoni/NSUFF_FEM_DU_GEN	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DG]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3032	CHECK-GT-ONE	2	NOM.FD.DA	nA}iy	ناتَيْنِ	nAtayoni	2			None	[nA]	nA/ADJ+atayoni/NSUFF_FEM_DU_ACC	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3033	CHECK-GT-ONE	2	NOM.FD.DA	nA}iy	نائِيَتَيْنِ	nA}iyatayoni	2			None	[nA]	nA/ADJ+}iy/STEM+atayoni/NSUFF_FEM_DU_ACC	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[DA]_[CS:FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3034	CHECK-GT-ONE	2	NOM.FD.IN	nA}iy	نائِيَتانِ	nA}iyatAni	2			None	[nA]	nA/ADJ+}iy/STEM+atAni/NSUFF_FEM_DU_NOM	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3035	CHECK-GT-ONE	2	NOM.FD.IN	nA}iy	ناتانِ	nAtAni	2			None	[nA]	nA/ADJ+atAni/NSUFF_FEM_DU_NOM	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IN]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3036	CHECK-GT-ONE	2	NOM.FD.IG	nA}iy	نائِيَتَيْنِ	nA}iyatayoni	2			None	[nA]	nA/ADJ+}iy/STEM+atayoni/NSUFF_FEM_DU_GEN	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3037	CHECK-GT-ONE	2	NOM.FD.IG	nA}iy	ناتَيْنِ	nAtayoni	2			None	[nA]	nA/ADJ+atayoni/NSUFF_FEM_DU_GEN	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IG]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3038	CHECK-GT-ONE	2	NOM.FD.IA	nA}iy	ناتَيْنِ	nAtayoni	2			None	[nA]	nA/ADJ+atayoni/NSUFF_FEM_DU_ACC	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3039	CHECK-GT-ONE	2	NOM.FD.IA	nA}iy	نائِيَتَيْنِ	nA}iyatayoni	2			None	[nA]	nA/ADJ+}iy/STEM+atayoni/NSUFF_FEM_DU_ACC	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[IA]_[CS:FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	0
3040	CHECK-GT-ONE	2	NOM.FD.CN	nA}iy	نائِيَتا	nA}iyatA	2			None	[nA]	nA/ADJ+}iy/STEM+atA/NSUFF_FEM_DU_NOM_POSS	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+FD]_[CT:#A}iy+MD||FS||FD||FP]_[CF:MP+MS]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
3041	CHECK-GT-ONE	2	NOM.FD.CN	nA}iy	ناتا	nAtA	2			None	[nA]	nA/ADJ+atA/NSUFF_FEM_DU_NOM_POSS	remote;distant;secluded	[#A}iy]	[FD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A}iy]_[CT:MS||MD||MP||FS||FD||FP]_[CF:-]	S:[CN.Pron]_[CS:C:A#+FD]_[CT:-]_[CF:-]	pos:adj gen:f num:d cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PS0	1
